dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
developed_market_vwcap,developed,vw_cap,240,2022,2025,4,48,cons_mean,2.3486250828976565,2.6966143661864184,0.3479892832887619,0.07695472374566796,26.0,6.703444652771138,2.6330549415090845,3.394111702254634,1.0
developed_market_vwcap,developed,vw_cap,240,2022,2025,4,48,cons_stack,2.3486250828976565,2.690568330620191,0.3419432477225346,0.07561505450148379,26.168249474247194,6.760933201638163,2.646408312460277,3.394111702254634,1.0
developed_market_vwcap,developed,vw_cap,240,2022,2025,4,48,stack3,2.3486250828976565,2.5717980842719403,0.22317300137428386,0.0458083488632254,28.6864164198729,4.617631772552654,2.7427528252253524,3.394111702254634,0.75
emerging_market_vwcap,emerging,vw_cap,60,2018,2025,8,96,current,1.4891904244156224,2.0172841196050633,0.5280936951894408,0.09051940191600683,15.0,3.8933141071383006,2.1888340621922144,4.296006263567552,0.625
emerging_market_vwcap,emerging,vw_cap,60,2018,2025,8,96,gate2,1.4891904244156224,1.9908004609995693,0.5016100365839469,0.0841073199003648,13.0,2.659639864817475,1.9170032987156442,3.297491281596045,0.625
emerging_market_vwcap,emerging,vw_cap,60,2018,2025,8,96,median3,1.4891904244156224,1.8170247409169078,0.32783431650128536,0.024061975218975518,14.0,3.482286000528056,1.919391171468014,3.297491281596045,0.625
emerging_market_vwcap,emerging,vw_cap,60,2018,2025,8,96,cons_mean,1.4891904244156224,1.9125762851029933,0.42338586068737083,0.05914883790380074,13.5,2.798495836582292,1.918197235091829,3.297491281596045,0.625
emerging_market_vwcap,emerging,vw_cap,60,2018,2025,8,96,cons_stack,1.4891904244156224,1.8759417142885113,0.38675128987288887,0.046346156016734585,13.69975555111396,3.020451337535094,1.918674225929469,3.297491281596045,0.625
emerging_market_vwcap,emerging,vw_cap,60,2018,2025,8,96,stack3,1.4891904244156224,1.906180343185747,0.4169899187701245,0.05099535262157765,14.647938160341553,2.7998457189777217,2.0318286052431946,3.631961888266273,0.75
emerging_market_vwcap,emerging,vw_cap,120,2023,2025,3,36,current,1.6360940011905694,2.415004958541138,0.7789109573505688,0.14539361590366648,20.0,0.0,1.8826146798956362,2.1459100539792195,1.0
emerging_market_vwcap,emerging,vw_cap,120,2023,2025,3,36,gate2,1.6360940011905694,2.415004958541138,0.7789109573505688,0.14539361590366648,20.0,0.0,1.8826146798956362,2.1459100539792195,1.0
emerging_market_vwcap,emerging,vw_cap,120,2023,2025,3,36,median3,1.6360940011905694,2.415004958541138,0.7789109573505688,0.14539361590366648,20.0,0.0,1.8826146798956362,2.1459100539792195,1.0
emerging_market_vwcap,emerging,vw_cap,120,2023,2025,3,36,cons_mean,1.6360940011905694,2.415004958541138,0.7789109573505688,0.14539361590366648,20.0,0.0,1.8826146798956362,2.1459100539792195,1.0
emerging_market_vwcap,emerging,vw_cap,120,2023,2025,3,36,cons_stack,1.6360940011905694,2.415004958541138,0.7789109573505688,0.14539361590366648,20.0,0.0,1.8826146798956362,2.1459100539792195,1.0
emerging_market_vwcap,emerging,vw_cap,120,2023,2025,3,36,stack3,1.6360940011905694,2.405929417709402,0.7698354165188328,0.1472945039741934,15.948891506513933,0.14392449989033,1.778768163273616,2.0000024988982075,1.0
usa_market_vwcap,usa,vw_cap,60,2005,2025,21,252,current,0.07736820530024761,0.5207393601704557,0.4433711548702081,0.039159477138559294,10.571428571428571,3.6662095919041597,2.497178657022654,4.393029362053573,0.6666666666666666
usa_market_vwcap,usa,vw_cap,60,2005,2025,21,252,gate2,0.07736820530024761,0.45926445930117465,0.381896254000927,0.04396286235107538,9.047619047619047,1.918071503501397,2.1585443032864498,3.102154449420449,0.7142857142857143
usa_market_vwcap,usa,vw_cap,60,2005,2025,21,252,median3,0.07736820530024761,0.4843531416286852,0.4069849363284376,0.04855789638952344,9.333333333333334,1.8893705606730116,2.1612342950262065,3.102154449420449,0.7142857142857143
usa_market_vwcap,usa,vw_cap,60,2005,2025,21,252,cons_mean,0.07736820530024761,0.47215509988079324,0.3947868945805456,0.046513499039669365,9.19047619047619,1.8454824166131898,2.159889299156328,3.102154449420449,0.7142857142857143
usa_market_vwcap,usa,vw_cap,60,2005,2025,21,252,cons_stack,0.07736820530024761,0.48231993454889616,0.40495172924864853,0.048338980160331224,9.2954845988612,1.8427755303216478,2.160920393859561,3.102154449420449,0.7142857142857143
usa_market_vwcap,usa,vw_cap,60,2005,2025,21,252,stack3,0.07736820530024761,0.47399722071277073,0.3966290154125231,0.04766338567310045,9.660576581187978,1.5889614480447063,2.189110402634312,2.99004530839501,0.6666666666666666
usa_market_vwcap,usa,vw_cap,120,2005,2025,21,252,current,0.4417733610848521,0.9753332988047028,0.5335599377198507,0.0626897268881987,16.285714285714285,6.193245443965344,2.4770448077764153,4.100413138599205,0.5714285714285714
usa_market_vwcap,usa,vw_cap,120,2005,2025,21,252,gate2,0.4417733610848521,0.9301962330134549,0.4884228719286028,0.05984109468358994,14.761904761904763,4.3058906587831,2.313858106883465,3.5780489779239244,0.6190476190476191
usa_market_vwcap,usa,vw_cap,120,2005,2025,21,252,median3,0.4417733610848521,0.99556521312246,0.553791852037608,0.0645788480021753,15.80952380952381,4.00341345532179,2.42319190952756,3.7967298253877324,0.5714285714285714
usa_market_vwcap,usa,vw_cap,120,2005,2025,21,252,cons_mean,0.4417733610848521,0.972028871282488,0.530255510197636,0.06517348905852802,15.285714285714286,3.801566342848428,2.3685250082055127,3.5780489779239244,0.6190476190476191
usa_market_vwcap,usa,vw_cap,120,2005,2025,21,252,cons_stack,0.4417733610848521,0.9874966682639952,0.5457233071791431,0.06673418508059312,15.486679116814493,3.782287764195909,2.3898923159990195,3.624666206055025,0.6190476190476191
usa_market_vwcap,usa,vw_cap,120,2005,2025,21,252,stack3,0.4417733610848521,1.0492031558520771,0.607429794767225,0.07701642302505594,16.337775670783653,2.721044808340382,2.427453565643031,3.5179082374227653,0.6190476190476191
usa_market_vwcap,usa,vw_cap,240,2005,2025,21,252,current,0.33251353331949046,1.1139651184673336,0.7814515851478432,0.09656935106888413,21.333333333333332,7.952047520038859,2.0803626506114528,4.16848321828537,0.6666666666666666
