dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
fra_vwcap,fra,vw_cap,120,2013,2025,13,156,cons_mean,0.2872275797663563,0.4086157746342705,0.12138819486791419,-2.7708088158329147e-06,6.269230769230769,2.6587558425460873,1.6643687922531547,2.277894184865377,0.6153846153846154
fra_vwcap,fra,vw_cap,120,2013,2025,13,156,cons_stack,0.2872275797663563,0.33689537681300824,0.04966779704665192,-0.02115206502296232,6.804991531614539,3.107083572284196,1.678346857050376,2.277894184865377,0.5384615384615384
fra_vwcap,fra,vw_cap,120,2013,2025,13,156,stack3,0.2872275797663563,0.31403544522741583,0.02680786546105951,-0.023829276747572257,6.873690366826016,2.8785300479366143,1.6842957195081543,2.251219403975354,0.5384615384615384
fra_vwcap,fra,vw_cap,240,2023,2025,3,36,current,1.7875728609821486,1.3833274861675446,-0.404245374814604,-0.007386410129401185,19.0,0.0,1.9615013004119106,2.0976679180704214,0.6666666666666666
fra_vwcap,fra,vw_cap,240,2023,2025,3,36,gate2,1.7875728609821486,1.7581190918476604,-0.029453769134488272,0.03885060005230303,11.0,0.0,2.052368543723116,2.2077472707635453,0.6666666666666666
fra_vwcap,fra,vw_cap,240,2023,2025,3,36,median3,1.7875728609821486,1.7581190918476604,-0.029453769134488272,0.03885060005230303,11.0,0.0,2.052368543723116,2.2077472707635453,0.6666666666666666
fra_vwcap,fra,vw_cap,240,2023,2025,3,36,cons_mean,1.7875728609821486,1.7581190918476604,-0.029453769134488272,0.03885060005230303,11.0,0.0,2.052368543723116,2.2077472707635453,0.6666666666666666
fra_vwcap,fra,vw_cap,240,2023,2025,3,36,cons_stack,1.7875728609821486,1.7581190918476604,-0.029453769134488272,0.03885060005230303,11.0,0.0,2.052368543723116,2.2077472707635453,0.6666666666666666
fra_vwcap,fra,vw_cap,240,2023,2025,3,36,stack3,1.7875728609821486,1.672756791045121,-0.11481606993702753,0.03230152138823133,12.648873672844282,0.24654292495388536,2.033025898641147,2.191420425827312,0.6666666666666666
che_vwcap,che,vw_cap,60,2009,2025,17,204,current,0.22467429669897943,0.304327164485803,0.07965286778682357,-0.004340381332358731,7.352941176470588,2.6841885466856112,1.665781869146505,2.416217184833311,0.47058823529411764
che_vwcap,che,vw_cap,60,2009,2025,17,204,gate2,0.22467429669897943,0.30948477706481625,0.08481048036583683,0.007004702721827107,5.705882352941177,1.36521338698473,1.7047687861349237,2.517144062036629,0.5294117647058824
che_vwcap,che,vw_cap,60,2009,2025,17,204,median3,0.22467429669897943,0.3417900282139004,0.117115731514921,0.009171875912485108,6.529411764705882,0.850452007929868,1.768308781268298,2.52982789384656,0.6470588235294118
che_vwcap,che,vw_cap,60,2009,2025,17,204,cons_mean,0.22467429669897943,0.3267369770371249,0.10206268033814547,0.00886223007292744,6.117647058823529,0.9020405728213877,1.7365387837016109,2.517144062036629,0.6470588235294118
che_vwcap,che,vw_cap,60,2009,2025,17,204,cons_stack,0.22467429669897943,0.3380146210332857,0.1133403243343063,0.008881564155945815,6.437935178793757,0.8264114006440132,1.7627003786920916,2.52982789384656,0.6470588235294118
che_vwcap,che,vw_cap,60,2009,2025,17,204,stack3,0.22467429669897943,0.3214082837558352,0.09673398705685576,0.00459698225591338,6.577205695350233,0.9368696706025013,1.65060308331118,2.502913717970044,0.7058823529411765
che_vwcap,che,vw_cap,120,2014,2025,12,144,current,0.35896104918780275,0.4817401141779695,0.12277906499016678,0.00561269539723791,9.333333333333334,2.5693187037420255,1.5384651776722638,2.292446470812769,0.4166666666666667
che_vwcap,che,vw_cap,120,2014,2025,12,144,gate2,0.35896104918780275,0.4545440267085392,0.09558297752073647,0.0023287392468250585,9.0,2.591001102525183,1.5350931204246838,2.292446470812769,0.4166666666666667
che_vwcap,che,vw_cap,120,2014,2025,12,144,median3,0.35896104918780275,0.4921295478815098,0.13316849869370706,0.006919464977147425,9.666666666666666,1.8921996671650643,1.5654279172828092,2.292446470812769,0.5
che_vwcap,che,vw_cap,120,2014,2025,12,144,cons_mean,0.35896104918780275,0.47419649344014814,0.11523544425234539,0.004859722499541044,9.333333333333334,2.141824593054386,1.5502605188537464,2.292446470812769,0.5
che_vwcap,che,vw_cap,120,2014,2025,12,144,cons_stack,0.35896104918780275,0.4919557680365006,0.13299471884869785,0.00709121464577566,9.604134443610912,1.8846196685666716,1.5647767716402747,2.292446470812769,0.5
che_vwcap,che,vw_cap,120,2014,2025,12,144,stack3,0.35896104918780275,0.4981201844970273,0.13915913530922452,0.007517776915153655,9.81548738080133,1.5631800280955785,1.5348728730076615,2.3182206468527418,0.5
hkg_vwcap,hkg,vw_cap,60,2018,2025,8,96,current,0.5129882122561876,1.0935288599546393,0.5805406476984517,0.11718317078365294,10.25,4.013136324359632,1.9128575818038194,2.8107572694736165,0.875
hkg_vwcap,hkg,vw_cap,60,2018,2025,8,96,gate2,0.5129882122561876,1.0611344254381536,0.548146213181966,0.11297671048172364,9.25,2.3440855023026064,1.9312713753803303,2.8107572694736165,0.875
hkg_vwcap,hkg,vw_cap,60,2018,2025,8,96,median3,0.5129882122561876,1.2520097435332223,0.7390215312770346,0.15260041114695108,11.0,0.0,1.983781035356709,2.955965954686324,0.875
