model,budget,selected,validation_sharpe,validation_loss,test_sharpe,test_loss,mean_C,mean_lambda,mean_IS_Sharpe
matern_vw,96.0,False,0.7427383509110366,0.8846262353942426,0.7208729217928601,1.025455313348827,96.0,4.778532958444894e-05,20.089433798857797
matern_vw,118.0,False,0.6708700635310894,0.9699981161533977,0.7278482281343789,1.1267536519407142,118.0,2.46044300803669e-06,222.31262230377325
matern_ew,0.5,False,1.274723963894143,0.9797279166528402,0.8524087199936379,0.9947000534382371,0.5,0.31926738245409325,1.8624394867026803
matern_ew,1.0,False,1.3229671778525394,0.96007487478448,0.8668993406120432,0.9897081710443715,1.0,0.15372780871285763,1.939385684770817
matern_ew,2.0,False,1.4528961260601942,0.9230030472059906,0.9080225400690708,0.9803757669690574,2.0,0.07148316669179719,2.0768631569339506
matern_ew,4.0,False,1.5409106935014556,0.8585757057493983,0.9880667509682266,0.9635209137700814,4.0,0.03122372335295789,2.2903252494041544
matern_ew,8.0,False,1.6663558333394226,0.7629402096849441,1.127048564907303,0.9344803680026539,8.0,0.012294649300603496,2.898974705731548
matern_ew,12.0,False,1.7286534021968742,0.6969821570459787,1.206590105448812,0.9090336566861857,12.0,0.006655367763683216,3.4253364227094307
matern_ew,16.0,False,1.7463580400413146,0.6490004754612774,1.2578852449774,0.8858414515101817,16.0,0.004142256136529789,3.930389227180468
matern_ew,24.0,False,1.7566111729769542,0.5835708520378683,1.3199658897766824,0.845116127001794,24.0,0.0019865056553222227,4.89529481562518
matern_ew,32.0,False,1.7554919289878175,0.5404658561213106,1.4007454998864146,0.8116016658979134,32.0,0.0011109220578344684,5.9058357860103285
matern_ew,48.0,True,1.7651254436888921,0.4875815552922088,1.575433018190192,0.7634890344010831,48.0,0.0004323275117800612,8.134436944013231
matern_ew,64.0,False,1.7505573538387336,0.4606413752835939,1.679137872515748,0.7357304618952996,64.0,0.00019085873159328478,11.086204158871809
matern_ew,96.0,False,1.6682311489738195,0.4507269378683594,1.7915377645932002,0.7357393477282347,96.0,3.420109698982598e-05,26.449091053263288
matern_ew,118.0,False,1.5970260596012928,0.462602927255717,1.7916131806472986,0.7823013298505829,118.0,1.7387137356040735e-06,306.74315540299983
